FirmName,Year,MnA Revenue,MnA Rank,MnA Market Share,Mna Num Of Deals
Levy & Salomao Advogados,2012,2200,157*,0.2,1
Accura Advokataktieselskab,2012,2200,157*,0.2,1
Baker & Hostetler LLP,2012,2153,159,0.2,37
Deloitte,2012,1982.2,160,0.2,6
Gowling Lafleur Henderson LLP,2012,1976.2,161,0.2,27
"Souza, Cescon, Barrieu & Flesch Advogados",2012,1970.4,162,0.2,7
Hunton & Williams,2012,1899.9,163,0.2,18
Freehills,2012,1874.6,164,0.2,8
Cooley Godward LLP,2012,1803.6,165,0.2,4
Reed Smith LLP,2012,1763.7,166,0.2,16
William Fry,2012,1723.5,167,0.2,9
Goodmans,2012,1582.6,168,0.2,11
Matheson,2012,1555,169,0.2,2
McKinsey & Co Inc,2012,1499.5,170,0.2,2
Barnes & Thornburg,2012,1492.4,171,0.2,3
"Hall, Estill, Hardwick, Gable, Golden",2012,1453.6,172,0.1,1
Steptoe & Johnson,2012,1386.3,173*,0.1,2
Sidley & Austin,2012,1386.3,173*,0.1,4
"Thorp, Reed & Armstrong (PA)",2012,1386.3,173*,0.1,1
PricewaterhouseCoopers Legal,2012,1346,176,0.1,1
McGrigors LLP,2012,1301.5,177,0.1,1
Ashurst,2012,1300.7,178,0.1,8
Fogler Rubinoff,2012,1287.9,179*,0.1,2
"McDonald, Hopkins, Burke & Habel Co., L.P.A.",2012,1287.9,179*,0.1,1
LAWIN,2012,1276,181,0.1,3
Freshfields,2012,1263.7,182,0.1,2
Ledgewood Law Firm PC,2012,1250.6,183,0.1,4
"Davis, Malm & D'Agostino",2012,1250,184,0.1,1
McGuireWoods LLP,2012,1200.8,185,0.1,8
Ashurst LLP,2012,1198.7,186,0.1,9
Clayton Utz,2012,1168.9,187,0.1,7
Tozzini Freire Teixeira e Silva,2012,1156.4,188,0.1,12
"Gianni, Origoni, Grippo & Partners",2012,1150,189*,0.1,1
Gleiss Lutz,2012,1150,189*,0.1,2
Advokatfirmaet Wiersholm AS,2012,1133,191,0.1,1
Drinker Biddle & Reath LLP,2012,1131.8,192,0.1,3
Gorrissen & Federspiel,2012,1087.6,193,0.1,11
Cuatrecasas,2012,1059.1,194,0.1,5
"Shumaker, Loop & Kendrick",2012,1047.5,195,0.1,2
Bae Kim & Lee,2012,1046.9,196,0.1,5
Luse Lehman Gorman Pomerenk & Schick,2012,977.7,197,0.1,6
Meitar Liquornik Geva & Co,2012,971,198,0.1,4
Barbosa Mussnich & Aragao,2012,924.7,199,0.1,5
Cassels Brock & Blackwell LLP,2012,924.1,200,0.1,3
Davis Polk & Wardwell,2013,287805.9,1,26.9,86
Wachtell Lipton Rosen & Katz,2013,275963.3,2,25.8,71
Simpson Thacher & Bartlett,2013,258958.1,3,24.2,129
Weil Gotshal & Manges,2013,239013.5,4,22.3,114
Hogan Lovells,2013,188334.6,5,17.6,64
Jones Day,2013,181458.9,6,17,248
Slaughter and May,2013,175374.3,7,16.4,14
Debevoise & Plimpton,2013,174634.8,8,16.3,38
Latham & Watkins,2013,173014.1,9,16.2,246
Baker & McKenzie,2013,157499.7,10,14.7,80
Allens,2013,141630.8,11,13.2,13
De Brauw Blackstone Westbroek NV,2013,137903.5,12,12.9,4
Macfarlanes,2013,130298.3,13,12.2,3
Kirkland & Ellis,2013,109923.1,14,10.3,274
Sullivan & Cromwell,2013,105524.9,15,9.9,60
White & Case LLP,2013,96498.6,16,9,94
"Cravath, Swaine & Moore",2013,94855.6,17,8.9,49
"Skadden, Arps, Slate, Meagher & Flom",2013,85868.9,18,8,84
Fried Frank Harris Shriver & Jacobson,2013,81136.6,19,7.6,68
Blake Cassels & Graydon,2013,78033.4,20,7.3,52
Gibson Dunn & Crutcher,2013,77004,21,7.2,81
Freshfields Bruckhaus Deringer,2013,67629.6,22,6.3,40
Skadden,2013,65647,23,6.1,50
Shearman & Sterling LLP,2013,61729.6,24,5.8,70
O'Melveny & Myers,2013,55203.8,25,5.2,41
Willkie Farr & Gallagher,2013,51531.9,26,4.8,51
Cleary Gottlieb Steen & Hamilton,2013,49902.2,27,4.7,49
Vinson & Elkins LLP,2013,49664.3,28,4.6,78
Kim & Chang,2013,45619.8,29,4.3,15
Ropes & Gray,2013,42653.4,30,4,66
"Cadwalader, Wickersham & Taft",2013,42281.9,31,4,8
Baker Botts LLP,2013,39158.6,32,3.7,36
Covington & Burling,2013,38205.6,33,3.6,35
Greenberg Traurig,2013,37434.1,34,3.5,55
"Paul, Weiss",2013,37144.3,35,3.5,68
Clifford Chance,2013,35246.7,36,3.3,40
Bracewell & Giuliani,2013,33218,37,3.1,41
Fangda Partners,2013,32538.5,38,3,13
Reed Smith LLP,2013,31136.6,39,2.9,26
Dorsey & Whitney LLP,2013,27066.2,40,2.5,120
Allen & Overy,2013,26715.8,41,2.5,57
"Creel, Garcia-Cuellar y Muggenburg",2013,26558.5,42,2.5,2
Munger Tolles & Olson,2013,25528.5,43,2.4,3
Goodwin Procter LLP,2013,24756.9,44,2.3,82
"Akin, Gump, Strauss, Hauer & Feld",2013,24648.5,45,2.3,77
DLA Piper LLP,2013,24454.2,46,2.3,169
Anderson Mori & Tomotsune,2013,23983.5,47,2.2,5
J Sagar Associates,2013,23839.7,48,2.2,3
Milbank Tweed Hadley & McCloy,2013,22855.9,49,2.1,14
Sidley Austin LLP,2013,22823.7,50,2.1,35
Rahmat Lim & Partners,2013,21969.9,51,2.1,4
Proskauer Rose LLP,2013,21805.1,52,2,31
ENSafrica,2013,21521.8,53,2,1
McDermott Will & Emery,2013,20799.6,54,1.9,38
Paul Hastings LLP,2013,19675,55,1.8,67
Stikeman Elliott,2013,19608.3,56,1.8,46
Alston & Bird,2013,19096.9,57,1.8,34
WilmerHale,2013,18536.7,58,1.7,44
Norton Rose,2013,17680.6,59,1.7,20
Dechert,2013,17143.3,60,1.6,63
A&L Goodbody,2013,16877.1,61,1.6,12
Osler Hoskin & Harcourt LLP,2013,16254.8,62,1.5,31
Morgan Lewis & Bockius,2013,15717.5,63,1.5,88
Arnold & Porter,2013,14850,64,1.4,34
K&L Gates,2013,14748.3,65,1.4,64
Mayer Brown LLP,2013,14742.5,66,1.4,43
Torys,2013,14064.2,67,1.3,19
Wilson Sonsini Goodrich & Rosati,2013,13839.1,68,1.3,102
Arthur Cox,2013,13813.5,69,1.3,6
Lee and Li,2013,13594.2,70,1.3,4
Andrews Kurth LLP,2013,12986.2,71,1.2,45
Morrison & Foerster,2013,12958.4,72,1.2,61
Loyens & Loeff,2013,11123.2,73,1,13
Linklaters,2013,10777.5,74,1,37
Cooley LLP,2013,10269.5,75,1,37
Davies Ward Phillips & Vineberg LLP,2013,10189.2,76,1,15
Conyers Dill & Pearman,2013,10138.2,77,1,4
Dentons,2013,10091.2,78,0.9,26
Hughes Hubbard & Reed,2013,10065.7,79,0.9,15
King & Spalding,2013,9589.6,80,0.9,37
Locke Lord Bissell & Liddell,2013,9451,81,0.9,4
Duane Morris LLP,2013,8814.4,82,0.8,23
Orrick Herrington & Sutcliffe LLP,2013,8660.5,83,0.8,50
Fenwick & West LLP,2013,8473.6,84,0.8,80
Schulte Roth & Zabel LLP,2013,8151.3,85,0.8,20
NautaDutilh,2013,7759,86,0.7,4
Richards Layton & Finger,2013,7613.9,87,0.7,5
McGuireWoods LLP,2013,7327.2,88,0.7,3
Morris Manning & Martin LLP,2013,7316.8,89,0.7,3
Uria Menendez,2013,6817.3,90,0.6,13
Troutman Sanders LLP,2013,6813.1,91,0.6,21
Shearman & Sterling,2013,6531.8,92,0.6,11
"Woodburn, Wedge",2013,5594,93,0.5,1
Herbert Smith Freehills,2013,5459.3,94,0.5,24
Borden Ladner Gervais LLP,2013,5249.7,95,0.5,17
Hannes Snellman,2013,5246.3,96,0.5,4
Norton Rose Fulbright,2013,5160,97,0.5,34
Matheson Ormsby Prentice,2013,5120.7,98,0.5,2
Skadden Arps Slate Meagher & Flom (International),2013,5071.2,99,0.5,3
Egorov Puginsky Afanasiev & Partners,2013,4992.1,100*,0.5,1
Kinstellar,2013,4992.1,100*,0.5,5
Mattos Filho Veiga Filho Marrey Jr,2013,4973.2,102,0.5,8
Winston & Strawn,2013,4858.1,103,0.5,37
Sullivan & Worcester LLP,2013,4800,104,0.5,1
Foley & Lardner,2013,4541.8,105,0.4,46
Snell & Wilmer,2013,4515.4,106,0.4,1
"Herguner, Bilgen & Ozeke",2013,4325,107*,0.4,1
Lee & Ko,2013,4325,107*,0.4,1
Bingham McCutchen LLP,2013,4319.9,109,0.4,20
Clifford Chance US LLP,2013,3779.4,110*,0.4,1
Pepper Hamilton LLP,2013,3779.4,110*,0.4,2
Deloitte,2013,3719.4,112,0.4,10
Garrigues,2013,3689.1,113,0.3,8
Pinheiro Neto Advogados,2013,3585.4,114,0.3,12
Baker & Hostetler LLP,2013,3523.4,115,0.3,28
Buchanan Ingersoll & Rooney,2013,3474.5,116,0.3,3
Steptoe & Johnson,2013,3462,117,0.3,1
Kilpatrick Townsend & Stockton LLP,2013,3360.6,118,0.3,9
Nixon Peabody LLP,2013,3293.2,119,0.3,12
Kramer Levin Naftalis & Frankel,2013,3193.4,120,0.3,7
Dow Lohnes & Albertson,2013,3159,121,0.3,3
"Potter, Anderson & Corroon",2013,3135.4,122,0.3,2
"Togut, Segal & Segal",2013,3080,123,0.3,1
Bae Kim & Lee,2013,2900,124,0.3,7
Minter Ellison,2013,2894.7,125,0.3,10
Trilegal,2013,2674,126,0.3,7
Ashurst,2013,2624.7,127,0.3,11
Venable LLP,2013,2578.2,128,0.2,5
Bredin Prat,2013,2561.6,129,0.2,4
Bryan Cave LLP,2013,2527.6,130,0.2,90
Osborne Clarke,2013,2506.8,131,0.2,9
Hinckley Allen & Snyder LLP,2013,2461.1,132,0.2,4
Fasken Martineau DuMoulin LLP,2013,2405,133,0.2,14
Hunton & Williams,2013,2358.5,134,0.2,18
Shin & Kim,2013,2348.8,135,0.2,4
Hengeler Mueller,2013,2331.4,136,0.2,6
Eversheds,2013,2323.4,137,0.2,13
McCarthy Tetrault,2013,2256.9,138,0.2,21
SJ Berwin,2013,2215.2,139,0.2,4
Squire Sanders LLP,2013,2208.3,140,0.2,32
Schoenherr Attorney's at Law,2013,2195.6,141,0.2,8
Baker Donelson Bearman Caldwell & Berkowitz,2013,2178.1,142,0.2,1
"Souza, Cescon, Barrieu & Flesch Advogados",2013,2173,143,0.2,3
Walkers,2013,2167.3,144,0.2,2
Mannheimer Swartling Advokatbyra,2013,2064.9,145,0.2,4
"Smith,Anderson,Blount,Dorsett and Jernigan",2013,2063.6,146,0.2,2
Darrois Villey Maillot Brochier,2013,2051.6,147,0.2,2
Barbosa Mussnich & Aragao,2013,2047.5,148,0.2,2
Manning Fulton & Skinner PA,2013,2040,149,0.2,1
Prieto y Cia,2013,2036.8,150,0.2,1
Manatt Phelps & Phillips,2013,2028.2,151,0.2,20
Chiomenti Studio Legal,2013,1843.3,152,0.2,6
Perkins Coie,2013,1792.5,153,0.2,9
Amarchand Mangaldas,2013,1771.7,154,0.2,11
Nishimura & Asahi,2013,1755.1,155,0.2,4
Ledgewood Law Firm PC,2013,1733,156,0.2,2
Morris Nichols Arsht & Tunnell,2013,1707.4,157,0.2,2
Sterling Associates,2013,1700,158,0.2,1
Womble Carlyle Sandridge & Rice PLLC,2013,1699.6,159,0.2,6
Goodmans,2013,1688.8,160,0.2,10
Mcdermott Will & Emery,2013,1658.4,161,0.2,3
Cuatrecasas,2013,1630.2,162,0.2,6
Gowling Lafleur Henderson LLP,2013,1576.3,163,0.2,24
Olswang,2013,1570.8,164,0.2,13
Blank Rome LLP,2013,1504.2,165,0.1,3
"Choate, Hall & Stewart LLP",2013,1484.1,166,0.1,20
KPMG,2013,1429,167,0.1,2
Jenner & Block,2013,1424.4,168,0.1,10
Mori Hamada & Matsumoto,2013,1424,169,0.1,5
Hill Smith King & Wood,2013,1394.6,170,0.1,1
Stibbe,2013,1361.1,171,0.1,3
Gunderson Dettmer Stough Villeneuve Franklin&Hachi,2013,1353.6,172,0.1,4
WongPartnership LLP,2013,1196.7,173,0.1,1
Jones Walker LLP,2013,1182.4,174,0.1,5
Advokatfirmaet Thommessen AS,2013,1160.2,175,0.1,5
Potter Anderson & Corroon (DE),2013,1031.6,176,0.1,1
Holland & Knight LLP,2013,977.4,177,0.1,7
"Nelson, Mullins, Riley & Scarborough",2013,974.8,178,0.1,6
"Akin, Gump, Hauer & Feld",2013,951.4,179,0.1,2
Cuddy McCarthy LLP,2013,950,180,0.1,1
"Silver, Freedman & Taff",2013,932.2,181,0.1,5
Bennett Jones,2013,923.5,182,0.1,14
Bradley Arant Rose & White LLP,2013,919.5,183,0.1,2
Miles & Stockbridge (MD),2013,917,184,0.1,1
Gowlings,2013,904.6,185,0.1,11
Thomsons Lawyers,2013,904.1,186,0.1,2
"Kaye, Scholer LLP",2013,899.8,187,0.1,8
Carey & Cia,2013,895.3,188,0.1,2
McGrath North O'Malley & Kratz,2013,890,189,0.1,1
Avila Rodriguez Hernandez Mena & Ferri LLP,2013,882.8,190,0.1,1
Han Kun Law Offices,2013,874.9,191,0.1,3
Edwards Wildman Palmer LLP,2013,867.5,192,0.1,6
Clayton Utz,2013,865.4,193,0.1,7
Taj,2013,861.6,194,0.1,1
"Gianni, Origoni, Grippo & Partners",2013,860.4,195*,0.1,1
Gattai Minoli & Partners,2013,860.4,195*,0.1,1
Polsinelli Shughart PC,2013,825,197,0.1,3
Cassels Brock & Blackwell LLP,2013,821.4,198,0.1,7
Lape Mansfield & Nakasian LLC,2013,810.6,199,0.1,3
Simpson Grierson,2013,810,200,0.1,1
Weil Gotshal & Manges,2014,333682.9,1,22.1,171
Cleary Gottlieb Steen & Hamilton,2014,308924.5,2,20.4,68
Latham & Watkins,2014,307940.5,3,20.4,269
Wachtell Lipton Rosen & Katz,2014,286674.4,4,19,88
Sullivan & Cromwell,2014,249738.9,5,16.5,90
"Skadden, Arps, Slate, Meagher & Flom",2014,227590.3,6,15.1,132
Jones Day,2014,221770.7,7,14.7,310
"Cravath, Swaine & Moore",2014,216931.6,8,14.4,66
White & Case LLP,2014,183583.2,9,12.2,104
Simpson Thacher & Bartlett,2014,178655.1,10,11.8,130
Davis Polk & Wardwell,2014,174499.4,11,11.6,112
Fried Frank Harris Shriver & Jacobson,2014,174218.6,12,11.5,80
Kirkland & Ellis,2014,167994.3,13,11.1,317
Shearman & Sterling LLP,2014,160773,14,10.6,72
Gibson Dunn & Crutcher,2014,134296.8,15,8.9,122
Debevoise & Plimpton,2014,132504.4,16,8.8,46
Sidley Austin LLP,2014,106198.9,17,7,90
Covington & Burling,2014,100719.4,18,6.7,41
Baker & McKenzie,2014,97992.7,19,6.5,130
Skadden,2014,97925.2,20,6.5,53
"Paul, Weiss",2014,93609.5,21,6.2,135
Richards Layton & Finger,2014,90283.8,22,6,12
Arthur Cox,2014,84477.4,23,5.6,6
Freshfields Bruckhaus Deringer,2014,83296.6,24,5.5,55
Conyers Dill & Pearman,2014,81785.4,25,5.4,11
Baker Botts LLP,2014,78425.4,26,5.2,16
Bracewell & Giuliani,2014,76283.1,27,5.1,49
Vinson & Elkins LLP,2014,69600.1,28,4.6,106
Matheson & Co Ltd,2014,68445.4,29,4.5,2
Kim & Chang,2014,67492.6,30,4.5,17
Arnold & Porter,2014,65693.8,31,4.4,34
Slaughter and May,2014,65100.9,32,4.3,20
Blake Cassels & Graydon,2014,62112.9,33,4.1,50
A&L Goodbody,2014,51397.7,34,3.4,24
Hogan Lovells,2014,50237.1,35,3.3,86
Osler Hoskin & Harcourt LLP,2014,49747.7,36,3.3,39
Crowell & Moring,2014,48802.3,37,3.2,3
Matheson,2014,48322.1,38,3.2,2
Kellogg Huber Hansen Todd Evans & Figel PLLC,2014,48082.3,39*,3.2,1
"Harris, Wiltshire & Grannis LLP",2014,48082.3,39*,3.2,1
Gleiss Lutz,2014,48010.9,41,3.2,14
Gorrissen & Federspiel,2014,47725.4,42,3.2,8
Clifford Chance,2014,47589.9,43,3.2,58
Morgan Lewis & Bockius,2014,45897.7,44,3,128
Ropes & Gray,2014,45008.2,45,3,93
Allen & Overy,2014,39095.3,46,2.6,47
Fenwick & West LLP,2014,38122.2,47,2.5,124
Willkie Farr & Gallagher,2014,37707.5,48,2.5,66
Hengeler Mueller,2014,33119.2,49,2.2,16
"Akin, Gump, Strauss, Hauer & Feld",2014,30862.6,50,2,69
Wilson Sonsini Goodrich & Rosati,2014,29834.8,51,2,121
Davies Ward Phillips & Vineberg LLP,2014,29420.3,52,2,18
William Fry,2014,29238.7,53,1.9,10
Greenberg Traurig,2014,29218.1,54,1.9,68
Herbert Smith Freehills,2014,29172.7,55,1.9,47
DLA Piper LLP,2014,26989,56,1.8,216
King & Spalding,2014,24198.5,57,1.6,51
Dechert,2014,23567.4,58,1.6,63
Sidley & Austin,2014,23382.3,59,1.6,13
Linklaters,2014,22995.3,60,1.5,43
Morrison & Foerster,2014,22080.8,61,1.5,64
Stibbe,2014,21976.2,62,1.5,16
AZB & Partners,2014,20775.6,63,1.4,29
Goodwin Procter LLP,2014,20334.3,64,1.4,131
Andrews Kurth LLP,2014,19042.2,65,1.3,40
Schulte Roth & Zabel LLP,2014,18891.5,66,1.3,29
Shearman & Sterling,2014,17972.6,67,1.2,32
Bowman Gilfillan Inc,2014,17193.6,68,1.1,3
ENSafrica,2014,16946.2,69,1.1,2
Winston & Strawn,2014,16903.4,70,1.1,64
Foley & Lardner,2014,16766,71,1.1,48
Dorsey & Whitney LLP,2014,16096,72,1.1,149
Nishimura & Asahi,2014,15161.1,73,1,6
Hunton & Williams,2014,15096.8,74,1,27
Hughes Hubbard & Reed,2014,14810.7,75,1,10
Bredin Prat Saint Esteben & Associes,2014,14701.7,76,1,2
Baker & McKenzie GJBJ Tokyo Aoyama Aoki Koma Law,2014,13933.3,77,0.9,1
O'Melveny & Myers,2014,13668,78,0.9,117
Shardul Amarchand Mangaldas & Co,2014,13316.8,79,0.9,3
Schoenherr Attorney's at Law,2014,12745.1,80,0.8,5
Cooley LLP,2014,12526.1,81,0.8,72
Stikeman Elliott,2014,11844.7,82,0.8,49
Fangda Partners,2014,11283.9,83,0.8,16
Torys,2014,11202.3,84,0.7,17
Ashurst,2014,11059.6,85,0.7,12
Orrick Rambaud Martel,2014,10701.7,86,0.7,2
Proskauer Rose LLP,2014,10358.5,87,0.7,45
Allen & Gledhill,2014,9534.2,88,0.6,4
Noerr LLP,2014,9339.7,89,0.6,6
Orrick Herrington & Sutcliffe LLP,2014,9251,90,0.6,46
Gilbert + Tobin,2014,9172.5,91,0.6,13
Mayer Brown LLP,2014,8397,92,0.6,42
McGuireWoods LLP,2014,8158.7,93,0.5,23
Minter Ellison,2014,7894.3,94,0.5,16
Mannheimer Swartling Advokatbyra,2014,7747.3,95,0.5,18
Bar & Karrer,2014,7514.6,96,0.5,3
Perkins Coie,2014,7308.1,97,0.5,10
Bingham McCutchen LLP,2014,7166.6,98,0.5,38
Allens,2014,6828.2,99,0.5,11
Milbank Tweed Hadley & McCloy,2014,6779,100,0.5,12
Kelley Drye & Warren,2014,6767.5,101,0.5,4
K&L Gates,2014,6721.9,102,0.4,70
Troutman Sanders LLP,2014,6632,103,0.4,12
Bryan Cave LLP,2014,6513.7,104,0.4,92
Mcdermott Will & Emery,2014,6377,105,0.4,9
Norton Rose Fulbright,2014,6355.1,106,0.4,44
Squire Patton Boggs LLP,2014,6312.8,107,0.4,53
"Creel, Garcia Cuella, Aiza y Enriquez",2014,6233.9,108,0.4,7
Barbosa Mussnich & Aragao,2014,6219.3,109,0.4,9
Stamford Law Corp,2014,6155.9,110*,0.4,2
Lombardi Molinari e Associati,2014,6155.9,110*,0.4,1
Baker & Botts,2014,5875.2,112,0.4,4
"Cadwalader, Wickersham & Taft",2014,5826.5,113,0.4,6
Alston & Bird,2014,5738.9,114,0.4,13
WilmerHale,2014,5726.4,115,0.4,16
Musat & Asociatii,2014,5725.5,116*,0.4,1
LAWIN,2014,5725.5,116*,0.4,4
Travers Smith,2014,5698,118,0.4,6
Paul Hastings LLP,2014,5691.5,119,0.4,89
Darrois Villey Maillot Brochier,2014,5656.1,120,0.4,2
Lee and Li,2014,5635,121,0.4,8
Bass Berry & Sims PLC,2014,5455.7,122,0.4,6
Mattos Filho Veiga Filho Marrey Jr,2014,5447.2,123,0.4,5
McCarthy Tetrault,2014,5291.3,124,0.4,40
Bell Gully,2014,5245.8,125,0.4,4
Grandall Law Firm,2014,5222.2,126,0.4,3
Hannes Snellman,2014,5217.3,127,0.4,4
Squire Sanders & Dempsey (US) LLP,2014,5138.5,128,0.3,16
Anderson Mori & Tomotsune,2014,5032,129,0.3,6
Venable LLP,2014,4661.9,130,0.3,10
Locke Lord LLP,2014,4643,131,0.3,3
Reed Smith LLP,2014,4551.4,132,0.3,30
Dentons,2014,4283.3,133,0.3,22
Commercial Law Group PC,2014,4250,134*,0.3,3
Porter Hedges LLP,2014,4250,134*,0.3,2
"Kaye, Scholer LLP",2014,3909.7,136,0.3,16
Bredin Prat,2014,3900.3,137,0.3,6
Miller Thomson,2014,3898,138,0.3,4
McCann Fitzgerald,2014,3889.3,139,0.3,10
White & Case Insolvenz GbR,2014,3840.9,140,0.3,6
"Potter, Anderson & Corroon",2014,3778.9,141,0.3,2
WongPartnership LLP,2014,3704.7,142,0.3,8
Goodmans,2014,3690.2,143,0.2,10
Locke Lord Bissell & Liddell,2014,3683.6,144,0.2,4
Demarest Advogados,2014,3617.4,145,0.2,7
Kane Kessler,2014,3605.3,146,0.2,2
"Pircher, Nichols & Meeks",2014,3538.1,147,0.2,1
Proskauer Rose Goetz & Mendelson,2014,3526,148,0.2,7
Clayton Utz,2014,3472.8,149,0.2,3
Rifkind & Wharton,2014,3374.1,150*,0.2,2
Arnall Golden & Gregory,2014,3374.1,150*,0.2,1
"Manning, West & Santaniello (RI)",2014,3374.1,150*,0.2,1
Gomez Acebo & Pombo,2014,3359,153,0.2,6
Pellerano & Herrera,2014,3334.3,154,0.2,2
Squire Sanders LLP,2014,3286.9,155,0.2,6
Zhong Lun Law Firm,2014,3239.1,156,0.2,4
Norton Rose,2014,3217,157,0.2,35
Chapman Tripp,2014,3186.1,158,0.2,2
BA-HR,2014,3151.3,159*,0.2,2
Roschier,2014,3151.3,159*,0.2,4
Accura Advokataktieselskab,2014,3151.3,159*,0.2,1
Bech-Bruun,2014,3151.3,159*,0.2,1
Advokatfirmaet Wiersholm AS,2014,3151.3,159*,0.2,1
Foley Hoag & Eliot LLP,2014,3048.4,164,0.2,2
Jenner & Block,2014,2999.8,165,0.2,15
Nishith Desai Associates,2014,2700,166,0.2,2
Thompson Hine LLP,2014,2655.1,167,0.2,20
Mori Hamada & Matsumoto,2014,2582.5,168,0.2,15
Lee & Ko,2014,2564,169,0.2,8
Nixon Peabody LLP,2014,2551.9,170,0.2,18
Manatt Phelps & Phillips,2014,2475,171,0.2,25
"Lewis, Rice & Fingersh",2014,2450,172,0.2,1
Nagashima Ohno & Tsunematsu,2014,2426.7,173,0.2,7
Freshfields,2014,2349.2,174,0.2,6
Cooley Godward LLP,2014,2325.2,175,0.2,54
"Winstead, Sechrest & Minick",2014,2274,176,0.2,6
Borden Ladner Gervais LLP,2014,2240.9,177,0.2,13
Bradley Arant Boult Cummings LLP,2014,2196.2,178,0.2,6
Homburger,2014,2175.7,179,0.1,4
Gowling Lafleur Henderson LLP,2014,2161.5,180,0.1,27
Morris Manning & Martin LLP,2014,2156.4,181,0.1,5
"Davis, Graham & Stubbs",2014,2149.4,182,0.1,3
Faegre Baker Daniels LLP,2014,2143.2,183,0.1,7
Bennett Jones,2014,2135.3,184,0.1,9
Greenberg Glusker Fields Claman Machting,2014,2010.2,185,0.1,3
Womble Carlyle Sandridge & Rice PLLC,2014,1983.9,186,0.1,3
Thompson & Knight PC,2014,1977.5,187,0.1,5
Kromann Reumert,2014,1966.5,188,0.1,3
King & Wood Mallesons,2014,1948.4,189,0.1,17
Matheson Ormsby Prentice,2014,1889,190,0.1,4
Pinheiro Neto Advogados,2014,1872.6,191,0.1,6
Duane Morris LLP,2014,1842.6,192,0.1,16
Gunderson Dettmer Stough Villeneuve Franklin&Hachi,2014,1830.6,193,0.1,5
Deloitte,2014,1805.5,194,0.1,14
"Choate, Hall & Stewart LLP",2014,1796.6,195,0.1,36
Doran Law Office (MN),2014,1754.7,196,0.1,1
Barrett & McNagny,2014,1625,197,0.1,3
Pillsbury Winthrop Shaw Pitt LLP,2014,1601.3,198,0.1,10
De Brauw Blackstone Westbroek,2014,1537.6,199,0.1,3
Corrs Chambers Westgarth,2014,1528.5,200,0.1,5
"Skadden, Arps, Slate, Meagher & Flom",2015,558065.8,1,28.9,175
Davis Polk & Wardwell,2015,484282.3,2,25.1,149
Sullivan & Cromwell,2015,455772.1,3,23.6,115
Simpson Thacher & Bartlett,2015,413938,4,21.5,121
Wachtell Lipton Rosen & Katz,2015,401675,5,20.8,112
Latham & Watkins,2015,380545.9,6,19.7,270
"Cravath, Swaine & Moore",2015,364496.7,7,18.9,79
Weil Gotshal & Manges,2015,296581.1,8,15.4,132
Kirkland & Ellis,2015,283292.9,9,14.7,355
White & Case LLP,2015,275276.5,10,14.3,125
Debevoise & Plimpton,2015,271345,11,14.1,73
Jones Day,2015,229859.1,12,11.9,299
Fried Frank Harris Shriver & Jacobson,2015,227778.4,13,11.8,74
Gibson Dunn & Crutcher,2015,199578.2,14,10.3,104
"Paul, Weiss",2015,178692.5,15,9.3,117
Baker & McKenzie,2015,177403.8,16,9.2,117
Cleary Gottlieb Steen & Hamilton,2015,174955.7,17,9.1,58
Hogan Lovells,2015,173208.6,18,9,125
Wilson Sonsini Goodrich & Rosati,2015,149749.6,19,7.8,121
Blake Cassels & Graydon,2015,139604.2,20,7.2,41
Morrison & Foerster,2015,134512.8,21,7,72
Sidley Austin LLP,2015,123511.3,22,6.4,61
Ropes & Gray,2015,121745.9,23,6.3,96
Morgan Lewis & Bockius,2015,121668.5,24,6.3,151
King & Wood Mallesons,2015,104918.5,25,5.4,30
Freshfields Bruckhaus Deringer,2015,102879.6,26,5.3,40
Arthur Cox,2015,102652,27,5.3,22
Shearman & Sterling LLP,2015,99318,28,5.2,61
Torys,2015,96111.8,29,5,24
Davies Ward Phillips & Vineberg LLP,2015,86135,30,4.5,24
McCarthy Tetrault,2015,85284,31,4.4,42
DLA Piper LLP,2015,84619.2,32,4.4,214
Slaughter and May,2015,81933.2,33,4.3,16
Yulchon LLC,2015,80861.2,34,4.2,11
Allens,2015,80450.2,35,4.2,10
Clifford Chance,2015,75263.3,36,3.9,47
Osler Hoskin & Harcourt LLP,2015,74437.9,37,3.9,46
Alston & Bird,2015,69915.4,38,3.6,47
Anderson Mori & Tomotsune,2015,68699.1,39,3.6,11
Allen & Overy,2015,67138.5,40,3.5,51
ENSafrica,2015,66819.8,41,3.5,2
Cuatrecasas,2015,65024.7,42,3.4,23
Shearman & Sterling,2015,63956.9,43,3.3,44
"Cadwalader, Wickersham & Taft",2015,60343.2,44,3.1,10
O'Melveny & Myers,2015,58846.5,45,3.1,80
Linklaters,2015,58664.3,46,3,44
Covington & Burling,2015,57755.2,47,3,40
Sidley & Austin,2015,57356,48,3,41
Vinson & Elkins LLP,2015,55993.4,49,2.9,72
Kim & Chang,2015,55019.5,50,2.9,14
Greenberg Traurig,2015,52692.7,51,2.7,85
Goodwin Procter LLP,2015,50539.1,52,2.6,198
Skadden,2015,50299.3,53,2.6,17
Willkie Farr & Gallagher,2015,49217.2,54,2.6,83
Richards Layton & Finger,2015,43640.6,55,2.3,15
Allen & Gledhill,2015,42810.3,56,2.2,5
A&L Goodbody,2015,42767.9,57,2.2,20
PricewaterhouseCoopers Legal,2015,40005.5,58,2.1,10
